"File","Locality","Site","Transect","Loc","InsularCoast","Position","Acropora cervicornis","Acropora palmata","Madracis mirabilis","Madracis sp.","Oculina diffusa","Porites porites","Porites sp.","Agaricia sp.","Dichocoenia stokesii","Meandrina meandrites","Porites astreoides","Pseudodiploria clivosa","Pseudodiploria strigosa","Other (Scleractinian plate)","Agaricia agaricites (danai)","Agaricia tenuifolia","Other (Scleractinian foliose)","Agaricia agaricites (agaricites)","Agaricia humilis","Colpophyllia natans","Diploria labyrinthiformis","Isophyllia sp.","Meandrina sp.","Montastrea cavernosa","Orbicella annularis","Orbicella faveolata","Orbicella franksi","Orbicella sp.","Porites branneri","Siderastrea radians","Siderastrea siderea","Siderastrea sp.","Solenastrea sp.","Stephanocoenia intersepta","Other (Scleractinian massive)","Dendrogyra cylindrus","Mussa angulosa","Other (Scleractinian solitary/ other)","Madracis decactis","Other (Scleractinian encrusting)","Eusmilia fastigata","Other (Scleractinian flower cup)","Briareum asbestinum","Eunicea sp.","Gorgonia sp.","Muricea sp.","Plexaura sp.","Plexaurella sp.","Pseudoplexaura sp.","Pseudopterogorgia sp.","Pterogorgia sp.","Other (Octocorals erect)","Erythropodium caribaeorum","Other (octocoral encrusting)","Millepora alcicornis","Millepora complanata","Millepora sp.","Palythoa caribbaeorum","Zoanthus sp.","Agelas sp.","Aplysina sp.","Callyspongia sp.","Cliona sp.","Desmapsamma sp.","Ircinia sp.","Mycale sp.","Niphates sp.","Other (Sponge massive)","Other (Sponge encrusting)","Aiolochroia sp.","Other (Sponge erect)","Cyanobacteria","Turf","Other (Algae)","Acetabularia","Caulerpa racemosa","Caulerpa sp.","Dictyota sp.","Galaxaura sp.","Lobophora variegata","Sargassum sp.","Ulva sp.","Ventricaria sp.","Other clorophyta (Fleshy algae)","Other (Fleshy algae)","Actinaria","Diadema antillarum","Bivalves","Spirobranchius sp.","Other polychaete","Tunicates","Other (Other invertebrates)","Biotic (unknown)","Dead calcareous algae","Dead coral","Dead octocoral","Gap","Rock","Rubble","Sand","Trash","Unknown","Artifact","Hydroidolina","Palythoa sp.","Crustose coraline","Halimeda sp.","Other (Calcareous algae)","Xetospongia sp.","Palythoa grandis","Palythoa grandiflora","Eucheuma","Clavelina sp.","Pseudodiploria sp."
"cruz_t2.rndpts.csv","Mochima","Punta Cruz","t2","MOC","Continental","East",0,0,0,0,0,0,0,0,1.50943396226415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15094339622642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038,0,0,0,0,26.7924528301887,0,0,0,0,0.754716981132076,0,0,0,0,0,0,0,0,0,0,0.754716981132076,0,0,0,0,0,0,0,0,0,0,64.9056603773585,0,0,0.377358490566038,0,0,0,0,0,0,0,0,0,0,0
"cruz_t3.rndpts.csv","Mochima","Punta Cruz","t3","MOC","Continental","East",0,0,0,0,0,0,0,0,1.43884892086331,0,0,0,6.11510791366906,0,0,0,0,0,0,0.719424460431655,0,0,0,2.51798561151079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,1.43884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0.359712230215827,0,4.31654676258993,42.4460431654676,0,0,0,0,5.03597122302158,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0.359712230215827,0,0,0,0,0,0,0,0,0,29.8561151079137,0,0,1.79856115107914,0,0,2.15827338129496,0,0,0,0,0,0,0,0
"cruz_t4.rndpts.csv","Mochima","Punta Cruz","t4","MOC","Continental","East",0,0,0,0,0,0,0,0,2.6431718061674,0,0,0,1.76211453744493,0,0,0,0,0,0,0.440528634361233,0,0,0,1.3215859030837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881057268722467,0,0,0,0,0.440528634361233,0.440528634361233,0,0,7.48898678414097,28.1938325991189,2.20264317180617,0,0,0,2.20264317180617,0.440528634361233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440528634361233,0,0,0,0,0,1.3215859030837,47.136563876652,0,0,2.20264317180617,0,0,0.440528634361233,0,0,0,0,0,0,0,0
"dms_t1.rndpts.csv","Los Roques","Dos Mosquises Sur","t1","LRQ","Insular","West",0,0,9.23913043478261,0.271739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,14.945652173913,2.98913043478261,0,0,0,0,0,0.271739130434783,0,0,0,0,0,0,0,0,0,0,0,1.08695652173913,0,0.271739130434783,0.271739130434783,2.98913043478261,0,4.34782608695652,0.815217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3152173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,1.08695652173913,0,5.97826086956522,10.5978260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dms_t2.rndpts.csv","Los Roques","Dos Mosquises Sur","t2","LRQ","Insular","West",0,0,3.46666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0.266666666666667,0,0,0,3.2,0,0,0,0,1.86666666666667,8.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0.533333333333333,0,0,0,0,0,1.86666666666667,2.13333333333333,0,0,0.266666666666667,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,1.06666666666667,44.2666666666667,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,12.8,11.7333333333333,0,0,0,0,0,3.46666666666667,0,0,0,0,0,0,0,0
"dms_t3.rndpts.csv","Los Roques","Dos Mosquises Sur","t3","LRQ","Insular","West",0,0,14.4,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,2.4,0,0,0,0,9.6,6.66666666666667,0,0,0,0,0.266666666666667,0,0,0,0,1.6,0,0,0,0,0,0,0,1.86666666666667,0,0,0,0,0.533333333333333,0,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13333333333333,0,0,0.266666666666667,0.266666666666667,0,22.4,1.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dms_t4.rndpts.csv","Los Roques","Dos Mosquises Sur","t4","LRQ","Insular","West",0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,21.8666666666667,0,0,0,0,0.8,0,0,0,0.533333333333333,0,0,0,0,0,0,0,1.86666666666667,1.33333333333333,0,0.266666666666667,0,0,0.266666666666667,0.533333333333333,0,2.13333333333333,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,4.26666666666667,0,0.8,1.06666666666667,0.266666666666667,0.266666666666667,0,22.4,0,0,0,0,0,0.266666666666667,0,1.33333333333333,0,0,0,0,0,0
"gabarra_t1.rndpts.csv","Mochima","Gabarra","t1","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0.273972602739726,0,0.547945205479452,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,1.64383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19178082191781,0,17.5342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0,0,0,0.821917808219178,36.1643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0,0,0,0,0,0,0.273972602739726,0,0,0,0,0,0,37.2602739726027,0,0,0.273972602739726,0,0,1.0958904109589,0,0,0,0,0,0,0,0
"gabarra_t2.rndpts.csv","Mochima","Gabarra","t2","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0.4,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"gabarra_t3.rndpts.csv","Mochima","Gabarra","t3","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9166666666667,0,0,0,0,0,0,0,0,0,0.297619047619048,0,0,0.297619047619048,0.595238095238095,0,0,1.19047619047619,44.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9166666666667,0,0,0.595238095238095,0,0,0.892857142857143,0,0,0,0,0,0,0,0
"gabarra_t4.rndpts.csv","Mochima","Gabarra","t4","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0,0,1.98863636363636,0,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0,0,0.568181818181818,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69318181818182,0.568181818181818,9.94318181818182,0,0,0,0,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0.852272727272727,48.8636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0,32.1022727272727,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0,0
"garrapata_t1.rndpts.csv","Mochima","Garrapata","t1","MOC","Continental","East",0,0,0,0,0,0,0,0,0.289855072463768,0,0,0,7.53623188405797,0,0,0,0,0,0,2.60869565217391,0,0,0,5.50724637681159,0,0.869565217391304,0,0,0,0,0.289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0.579710144927536,0,0,0.289855072463768,1.44927536231884,48.9855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0.579710144927536,0,0,0.579710144927536,0,0,0,0,0,0,0,0,0,0,26.0869565217391,0,0,0.579710144927536,0,0,1.15942028985507,0,0,0,0,0,0,0,0
"garrapata_t2.rndpts.csv","Mochima","Garrapata","t2","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0.290697674418605,0,5.52325581395349,0,0,0,0,0,0,15.406976744186,0,0,0,3.77906976744186,0,0,0,0,0,0,0.290697674418605,0,0,0,0.290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52325581395349,0,0,0,0,0,0,0,0.290697674418605,0,0,0,0,0.872093023255814,0,0,0,0.290697674418605,54.3604651162791,0,0,0,0,0,0,0,0,0,0,0,0,1.45348837209302,0,0,1.16279069767442,0,0,0,0.581395348837209,0,0,0,0,0,0,6.1046511627907,0,0,2.03488372093023,0,0,1.74418604651163,0,0,0,0,0,0,0,0
"garrapata_t3.rndpts.csv","Mochima","Garrapata","t3","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0.364963503649635,0,15.6934306569343,0,0,0,0,0,0,21.5328467153285,0,0,0,3.28467153284672,0,0,0,0,0,0,0.364963503649635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28467153284672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364963503649635,0,0,1.45985401459854,47.8102189781022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364963503649635,0,0,1.82481751824818,0,0,3.64963503649635,0,0,0,0,0,0,0,0
"garrapata_t4.rndpts.csv","Mochima","Garrapata","t4","MOC","Continental","East",0,0,0,0,0,0,0,0,0,0,0.550964187327824,0,4.40771349862259,0,0,0,0,0,0,16.5289256198347,0,0,0,4.6831955922865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0.275482093663912,0,0,0,5.23415977961433,41.8732782369146,0,0,0,0,0,0,0,0,0,0,0,0,0.275482093663912,0,0,0.550964187327824,0,0,0,0,0,0,0,0,0,0,12.396694214876,0,0,0.826446280991736,0,0,6.33608815426997,0,0,0,0,0,0,0,0
"guabinitas_t1.rndpts.csv","Ocumare","Guabinitas","t1","OCU","Continental","Center",0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,3.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0.533333333333333,6.66666666666667,0,0,1.33333333333333,0,0.8,0,0,4.53333333333333,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,29.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"guabinitas_t2.rndpts.csv","Ocumare","Guabinitas","t2","OCU","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,2.66666666666667,0,1.86666666666667,0,1.6,9.86666666666667,2.66666666666667,2.66666666666667,0,0,0.533333333333333,0,0,1.6,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,43.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,29.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"guabinitas_t3.rndpts.csv","Ocumare","Guabinitas","t3","OCU","Continental","Center",0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.8,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1.6,0,0,8.53333333333333,0.266666666666667,2.66666666666667,4.26666666666667,0,0,5.6,0,2.4,0,0,12.2666666666667,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0.533333333333333,24,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0.266666666666667,24.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"guabinitas_t4.rndpts.csv","Ocumare","Guabinitas","t4","OCU","Continental","Center",0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0.8,0,0,0,0,0,0.266666666666667,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.266666666666667,0,4.26666666666667,0,0.266666666666667,3.2,0,0,1.86666666666667,0,0.8,0.8,0.533333333333333,1.86666666666667,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,80.5333333333333,0,0,0,0,1.06666666666667,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0.266666666666667,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0
"lapared_t1.rndpts.csv","Chichiriviche","La Pared","t1","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,5.86666666666667,0.266666666666667,0,0.533333333333333,0,0,0,0,0,0,0,0,0.8,0.266666666666667,1.6,0,0,0,0,0,0,1.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,82.6666666666667,0,0,0,0,1.06666666666667,0,0,0,0,0,0,2.13333333333333,0,0,0,1.6,0,0,0,0,0,0,0,0.533333333333333,0,0,0.533333333333333,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0
"lapared_t2.rndpts.csv","Chichiriviche","La Pared","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0.266666666666667,0,1.86666666666667,0,0,4.53333333333333,0,0,0,0,0,0,0,1.33333333333333,0,0,2.13333333333333,0,0,0,0,0,0,0.8,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0.533333333333333,0.266666666666667,0,0,2.66666666666667,0,1.06666666666667,0,0,0,0,0,2.4,0,0.266666666666667,0,0,0,0,1.06666666666667,0,0,0,0,0,0.533333333333333,0,0,0,6.13333333333333,65.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0.266666666666667,0,1.6,0,0,0,0.266666666666667,0,0,0,0.266666666666667,0,1.06666666666667,0,0,0,0,0,0,4.26666666666667,0,0,0,0,0,0,0,0
"lapared_t3.rndpts.csv","Chichiriviche","La Pared","t3","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,3.2,0.533333333333333,0,3.46666666666667,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0.533333333333333,0.266666666666667,0,0,0.533333333333333,0,0,0,0,0,0,0,0,1.33333333333333,0,0,4,0,0,0,0,0.8,0,0,5.33333333333333,0,1.06666666666667,0,0,0,0,0.533333333333333,0,0,0.266666666666667,0,0,0,0,0,0,7.46666666666667,56.2666666666667,0,0,0,0,1.06666666666667,0,0,0,0,0,0,0.533333333333333,0,0,0,0,1.6,0,0,1.33333333333333,0,0,0,1.86666666666667,0,0,0,0,0,1.06666666666667,0,0,5.33333333333333,0,0,0,0,0,0,0,0
"lapared_t4.rndpts.csv","Chichiriviche","La Pared","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,0,0,0,0,0.533333333333333,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.533333333333333,0,0,1.33333333333333,0,0,4.53333333333333,1.6,0.266666666666667,0,0,0,0.266666666666667,1.06666666666667,0,0,0,0,0,0.8,0.8,0,0,11.2,61.8666666666667,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.533333333333333,0,0,6.4,0,0,0,0,0,0,0,0
"madrisqui_t1.rndpts.csv","Los Roques","Madrisqui","t1","LRQ","Insular","West",0,0,0,0,0,0,0,0.266666666666667,0,0,2.4,0,0,0,0,0,0,0.266666666666667,0,3.2,0,0,0,0,0,3.2,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,0,0,0,1.6,2.4,0,3.2,0,1.6,0.266666666666667,0,2.66666666666667,0,0,0,0,1.6,0,0.8,0,0,0,0,0,1.33333333333333,0.266666666666667,0,0.266666666666667,0,39.4666666666667,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,21.0666666666667,0,0,0,0,0,2.13333333333333,0,0,0,0,0,0,0,0
"madrisqui_t2.rndpts.csv","Los Roques","Madrisqui","t2","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,1.86666666666667,0,1.6,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0.266666666666667,0,0,0,0,4.8,2.4,0,0,4,0,2.4,5.86666666666667,0,1.06666666666667,1.33333333333333,0,3.73333333333333,0,0.266666666666667,0.8,0,0,0,0,0,0,0,0,0,1.06666666666667,1.86666666666667,0,0,0.8,34.9333333333333,0.266666666666667,0,0,0,2.93333333333333,0,0,0,0,0,0,6.13333333333333,0,0,0,0,0,0,0,2.93333333333333,0,0,0,0,0,0,17.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"madrisqui_t3.rndpts.csv","Los Roques","Madrisqui","t3","LRQ","Insular","West",0,0,0,0,0,0,0,5.33333333333333,0,0,1.6,0,0,0,0,0,0,0,0,4.53333333333333,0,0,0,0,0,4.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06666666666667,0,4.8,2.93333333333333,0,0,0,0,3.2,7.73333333333333,0.8,0.533333333333333,0,0,2.13333333333333,0,0,0,0,0,0,0.266666666666667,0.266666666666667,0,0,0,0,1.33333333333333,1.6,0,1.86666666666667,0,32.5333333333333,0,0,0,0,7.46666666666667,0,0,0,0,0,0,2.13333333333333,0,0,0,0,0,0,0,0.8,0,0,0.266666666666667,1.06666666666667,0,0.533333333333333,10.6666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0
"madrisqui_t4.rndpts.csv","Los Roques","Madrisqui","t4","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.266666666666667,0,0,2.66666666666667,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,3.46666666666667,0.8,0,0,2.13333333333333,0,4,2.4,0,2.13333333333333,0.533333333333333,0,1.6,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,2.66666666666667,0,0,0,0,36,0,0,0,0,10.9333333333333,0,0,0,0,0,0.266666666666667,0.8,0,0,0,0,0,0,0,1.06666666666667,0,0,0,0.266666666666667,0,0.266666666666667,18.6666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0
"medialegua_t1.rndpts.csv","Chichiriviche","Media Legua","t1","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0.266666666666667,0.8,0,0,0,0,0,2.13333333333333,0.8,0,1.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86666666666667,76.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"medialegua_t2.rndpts.csv","Chichiriviche","Media Legua","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,3.2,0,0,0,0,0,0,0,0.266666666666667,0,0,0.533333333333333,0,0,0,0,0,0,1.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.06666666666667,0,5.06666666666667,0,0.266666666666667,0,0,0,0,0,2.13333333333333,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,2.66666666666667,73.8666666666667,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0.266666666666667,0,0,0,2.93333333333333,0,0,0,0,0,1.06666666666667,0,0,0,0,0,0,0,0
"medialegua_t3.rndpts.csv","Chichiriviche","Media Legua","t3","CHI","Continental","Center",0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,3.46666666666667,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,5.6,2.13333333333333,0.266666666666667,0,0,0.8,0,0,0.266666666666667,0,0,6.93333333333333,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,66.4,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0.533333333333333,0,0,2.4,0,0,0,0,0,0,0,0
"medialegua_t4.rndpts.csv","Chichiriviche","Media Legua","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,2.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,6.13333333333333,0,2.93333333333333,0.533333333333333,0,0,0.266666666666667,0,0,2.13333333333333,0.533333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0.266666666666667,76.5333333333333,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0
"medialeguapunta_t1.rndpts.csv","Chichiriviche","Punta de Media Legua","t1","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,3.2,0,0,0,0,0,0,0.266666666666667,3.46666666666667,0,0,0.533333333333333,0,0,0,0,0.533333333333333,0,4.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86666666666667,0,0.266666666666667,0,0,0,0,0,2.93333333333333,2.93333333333333,0.533333333333333,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,66.4,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"medialeguapunta_t2.rndpts.csv","Chichiriviche","Punta de Media Legua","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46666666666667,0,0.266666666666667,0,0,1.06666666666667,0,0,1.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0.266666666666667,78.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,6.13333333333333,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"medialeguapunta_t3.rndpts.csv","Chichiriviche","Punta de Media Legua","t3","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.266666666666667,0,0,0,0.266666666666667,0,0,0,0,0.266666666666667,0,0,0,2.13333333333333,0,0,5.6,2.13333333333333,2.66666666666667,6.4,0,1.6,0,0,3.2,1.33333333333333,0,1.33333333333333,0,0,0,0.8,0,0,0,0,0,0,0.533333333333333,0,0,6.4,47.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,13.8666666666667,0,0,0,0,0,1.86666666666667,0,0,0,0,0,0,0,0
"medialeguapunta_t4.rndpts.csv","Chichiriviche","Punta de Media Legua","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0.533333333333333,0,0.266666666666667,3.2,0,0,0,0,0,0,0,0.266666666666667,0,0,1.86666666666667,0,0,0,0,0,0,1.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,5.33333333333333,0,0.8,1.33333333333333,0,1.33333333333333,0,0,1.33333333333333,1.33333333333333,1.33333333333333,0.8,0,0,0,0,0,0,0,0,0,0.8,0.266666666666667,0,0,0.533333333333333,73.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0
